,review_id,business_id,entities,sentence,len
1897,172,1116,[],"a man in front of me said i had to get this, and i'm so glad i did",0
1898,172,1116,"[('cinnamon roll', 52, 65), ('cinnamon', 86, 94)]","this was my other fave and a must! it tasted like a cinnamon roll, from the sugar and cinnamon, but definitely not as sweet",2
1899,172,1116,"[('candied orange', 9, 23), ('orange', 93, 99)]","it had a candied orange flavor and paste, that was not too much but just enough to give that orange flavor",2
1900,172,1116,"[('cinnamon', 27, 35)]",it brought out more of the cinnamon flavor,1
1901,172,1116,"[('bread', 8, 13)]","and the bread itself was so flaky, buttery and soft",1
1902,172,1116,[],i wish i got two of this because this is something i've never had before,0
1903,172,1116,"[('ham', 16, 19), ('cheese', 24, 30)]",_pain au jambon ham and cheese croissant,2
1904,172,1116,"[('smoked ham', 0, 10)]","smoked ham, gruyere",1
1905,172,1116,[],"had this as well back home, popped it in the toasted over",0
1906,172,1116,"[('ham', 4, 7), ('cheese', 35, 41)]",the ham was slightly salty and the cheese was not as gooey but i'm sure it would have tasted way better when i ate it fresh that day,2
1907,172,1116,"[('butter', 24, 30)]",again the croissant was butter and the layers were just crisp throughout,1
1908,172,1116,[],i also love how the croissants are very thick and huge,0
1909,172,1116,"[('toasted oven', 33, 45)]",this pretty much touched the top toasted oven,1
1910,172,1116,"[('cake loaf', 5, 14)]",_tea cake loaf,1
1911,172,1116,"[('lemon almond', 0, 12)]",lemon almond,1
1912,172,1116,"[('loaf', 67, 71)]","i had this back at home two days later, and it was still good! the loaf was still very moist, but it seemed more on the buttery side",1
1913,172,1116,"[('lemon', 21, 26)]",the edges had a nice lemon flavor and more on the sweeter side,1
1914,172,1116,[],this would have been good with some tea,0
1915,172,1116,[],_quiche slice,0
1916,172,1116,"[('ham', 0, 3)]","ham, seasonal vegetable",1
1917,172,1116,[],"this was pretty good! and i only like quiche at proof bakery back home, but this was pretty darn close",0
1918,172,1116,[],"i find the crust important on quiche, and the one here was buttery and fresh",0
1919,172,1116,"[('ham', 4, 7)]","the ham and veggies were good, although i find it a saltier than what i prefer, but it was filling and perfect for a savory and quick brunch",1
1920,172,1116,[],"overall everything was great, but i find the prices pretty high",0
1921,172,1116,[],"i would definitely come back here again, and i would say it is worth the wait, but be prepared to spend some for a few pastries",0
1922,172,1116,[],,0
2434,210,1120,[],celebrating valentines day just got a whole lot easier after discovering gary danko,0
2435,210,1120,[],"dinner work like this you get to choose courses for , courses for , and for",0
2436,210,1120,"[('desserts', 60, 68)]","you can mix and match any number of apps, main courses, and desserts that you want",1
2437,210,1120,[],course meal of main plates no problem,0
2438,210,1120,[],course meal of all the same app you can do that too,0
2439,210,1120,[],the menu comes with sections,0
2440,210,1120,"[('meats', 24, 29), ('cheese', 46, 52)]","apps, fish and seafood, meats and game birds, cheese , and dessert",2
2441,210,1120,[],we ordered apps,0
2442,210,1120,"[('caviar', 19, 25)]",glazed oysters and caviar,1
2443,210,1120,[],,0
2444,210,1120,"[('dungeness crab salad', 0, 20)]",dungeness crab salad with avocado over a bed of quinoa,1
2445,210,1120,[],seafood,0
2446,210,1120,[],,0
2447,210,1120,"[('branzini', 0, 8), ('fennel puree', 14, 26)]",branzini with fennel puree,2
2448,210,1120,[],,0
2449,210,1120,[],seared scallops and lentils,0
2450,210,1120,[],meats,0
2451,210,1120,[],,0
2452,210,1120,"[('lemon pepper duck', 0, 17)]",lemon pepper duck breast,1
2453,210,1120,[],,0
2454,210,1120,"[('roasted stuffed', 0, 15), ('foie gras', 41, 50)]",roasted stuffed quail with mushrooms and foie gras,2
2455,210,1120,[],,0
2456,210,1120,[],cheese board,0
2457,210,1120,[],,0
2458,210,1120,"[('creme brulee', 8, 20)]",trio of creme brulee,1
2459,210,1120,[],we were more than stuffed at the end,0
2460,210,1120,[],,0
2461,210,1120,"[('oyster', 11, 17), ('oysters', 34, 41), ('caviar', 64, 70)]",the glazed oyster dish comes with oysters over a bed of ossetra caviar,3
2462,210,1120,"[('oysters', 10, 17), ('leek', 34, 38), ('ceam sauce', 39, 49), ('caviar', 55, 61)]","while the oysters were ok in this leek ceam sauce, the caviar tasted amazing",4
2463,210,1120,[],"light, rich, and just melts in your mouth",0
2464,210,1120,"[('caviar', 38, 44), ('leek', 52, 56)]",i would order this dish again for the caviar in the leek sauce alone,2
2465,210,1120,[],,0
2466,210,1120,[],,0
2467,210,1120,"[('dungeness crab salad', 0, 20)]",dungeness crab salad,1
2468,210,1120,"[('oysters', 40, 47), ('salad', 54, 59)]","while i was not overly impressed by the oysters, this salad was the whole package",2
2469,210,1120,"[('crab', 25, 29), ('crab', 114, 118), ('pieces', 124, 130), ('grapefruit', 134, 144)]","instead of fine chopping crab into small chunks that you might see in other salads, here you have large pieces of crab over pieces of grapefruit and avocado",4
2470,210,1120,[],what a combination that was,0
2471,210,1120,"[('crab', 38, 42), ('grapefruit', 52, 62)]",i think my new favorite way of eating crab now with grapefruit! the quinoa was ok as was the vinaigrette,2
2472,210,1120,[],they gave a bit too mich quinoa,0
2473,210,1120,[],"but hey, when is too much a bad thing p",0
2474,210,1120,[],,0
2475,210,1120,"[('white fish', 25, 35)]",branzini is our favorite white fish so this one was an easy selection for us,1
2476,210,1120,"[('orange', 19, 25)]",oh and the saffron orange emulsion mixed with fennel puree yea it was that good,1
2477,210,1120,[],"she does not like olives and im not a huge fan either, but the ones in this dish were not as sour or sharp as other olives i had",0
2478,210,1120,[],,0
2479,210,1120,[],,0
2480,210,1120,[],scallops happen to be one of my favorite things to eat and gary danko does not disappoint,0
2481,210,1120,"[('potatoes', 41, 49), ('roasted peppers', 51, 66), ('curry vinaigrette', 79, 96)]","two large perfectly seared scallops with potatoes, roasted peppers and a light curry vinaigrette makes this an easy",3
2482,210,1120,[],everything just works in this dish,0
2483,210,1120,[],,0
2484,210,1120,"[('duck breast', 4, 15), ('duck hash', 26, 35), ('poached pears', 37, 50), ('garlic puree', 68, 80)]","the duck breast came with duck hash, poached pears, and a delicious garlic puree",4
2485,210,1120,[],"while every individual compnent was excellent individually, i was not sure exactly how to tackle this dish",0
2486,210,1120,[],too many complex tastes here! still the generous portion size is tough to beat,0
2487,210,1120,[],,0
2488,210,1120,"[('roasted quail', 4, 17), ('stuffed mushroom', 23, 39), ('foie gras', 44, 53)]",the roasted quail with stuffed mushroom and foie gras really hit the spot,3
2489,210,1120,"[('sourdough bread', 36, 51), ('soft bread than', 83, 98), ('spread', 106, 112), ('foie gras', 116, 125), ('truffle corn bread', 152, 170), ('glazed apple', 176, 188)]","the resturant keeps you filled with sourdough bread and what better way to eat the soft bread than with a spread of foie gras oh yea, the pumpkin orzo, truffle corn bread, and glazed apple were nice, too lol",6
2490,210,1120,[],what a dish,0
2491,210,1120,[],+,0
2492,210,1120,[],,0
2493,210,1120,[],here i have to apologize,0
2494,210,1120,[],im not a cheese person and good cheese is wasted on me,0
2495,210,1120,[],,0
2496,210,1120,[],,0
2497,210,1120,"[('creme brulee', 15, 27)]",so the trio of creme brulee ended up being quite filling,1
2498,210,1120,[],"vanilla, ginger, and burbon",0
2499,210,1120,[],"highly recommend! overall,",0
2500,210,1120,[],cheers!,0
2724,220,1120,[],"gary danko is an amazing restaurant! i celebrated my boyfriend's birthday here while we were visiting san francisco, and we were fortunate enough to be seated in a private booth for just us two! each table has red roses on it too, which made it quite romantic! service was beyond impeccable",0
2725,220,1120,[],"there were multiple individuals servicing our table, which made the dinner go very smoothly",0
2726,220,1120,[],"they cleared our tables quickly, checked in on us multiple times, served us without any lag time, and refilled our waters without having to ask",0
2727,220,1120,[],"i got the course menu , and my boyfriend got the course menu",0
2728,220,1120,[],"they served us each our plates, but we just shared our meals family style",0
2729,220,1120,"[('thai soup', 0, 9), ('amuse bouche', 10, 22), ('lobster', 28, 35)]","thai soup amuse bouche with lobster it was very hearty, light, and flavorful",3
2730,220,1120,[],"i wish they would have listed this as part of their menu because it was amazing, even better than some of their menu items",0
2731,220,1120,"[('shrimp', 18, 24), ('dungeness crab', 26, 40), ('spring vegetables', 42, 59), ('beech', 65, 70)]","risotto with rock shrimp, dungeness crab, spring vegetables, and beech mushrooms most risottos are unbearably heavy and rich, but this was not",4
2732,220,1120,[],"it actually reminded me of a thicker congee, so it was comforting to eat",0
2733,220,1120,"[('shrimp', 38, 44), ('crab', 49, 53)]","they were also very generous with the shrimp and crab, which i really appreciated",2
2734,220,1120,"[('osetra caviar', 20, 33), ('white asparagus', 35, 50), ('oysters', 113, 120)]","glazed oysters with osetra caviar, white asparagus, leeks, and lettuce cream this was the perfect appetizer! the oysters were like little clouds in my mouth because it was just so fluffy and light",3
