review_id,business_id,entities,sentence,len
172,1116,"[('loaf', 67, 71)]","i had this back at home two days later, and it was still good! the loaf was still very moist, but it seemed more on the buttery side",1
172,1116,"[('lemon', 21, 26)]",the edges had a nice lemon flavor and more on the sweeter side,1
172,1116,[],this would have been good with some tea,0
172,1116,[],_quiche slice,0
172,1116,"[('ham', 0, 3)]","ham, seasonal vegetable",1
172,1116,[],"this was pretty good! and i only like quiche at proof bakery back home, but this was pretty darn close",0
172,1116,[],"i find the crust important on quiche, and the one here was buttery and fresh",0
172,1116,"[('ham', 4, 7)]","the ham and veggies were good, although i find it a saltier than what i prefer, but it was filling and perfect for a savory and quick brunch",1
172,1116,[],"overall everything was great, but i find the prices pretty high",0
172,1116,[],"i would definitely come back here again, and i would say it is worth the wait, but be prepared to spend some for a few pastries",0
172,1116,[],,0
210,1120,[],celebrating valentines day just got a whole lot easier after discovering gary danko,0
210,1120,[],"dinner work like this you get to choose courses for , courses for , and for",0
210,1120,"[('desserts', 60, 68)]","you can mix and match any number of apps, main courses, and desserts that you want",1
210,1120,[],course meal of main plates no problem,0
210,1120,[],course meal of all the same app you can do that too,0
210,1120,[],the menu comes with sections,0
210,1120,"[('meats', 24, 29), ('cheese', 46, 52)]","apps, fish and seafood, meats and game birds, cheese , and dessert",2
210,1120,[],we ordered apps,0
210,1120,"[('caviar', 19, 25)]",glazed oysters and caviar,1
210,1120,[],,0
210,1120,"[('dungeness crab salad', 0, 20)]",dungeness crab salad with avocado over a bed of quinoa,1
210,1120,[],seafood,0
210,1120,[],,0
210,1120,"[('branzini', 0, 8), ('fennel puree', 14, 26)]",branzini with fennel puree,2
210,1120,[],,0
210,1120,[],seared scallops and lentils,0
210,1120,[],meats,0
210,1120,[],,0
210,1120,"[('lemon pepper duck', 0, 17)]",lemon pepper duck breast,1
210,1120,[],,0
210,1120,"[('roasted stuffed', 0, 15), ('foie gras', 41, 50)]",roasted stuffed quail with mushrooms and foie gras,2
210,1120,[],,0
210,1120,[],cheese board,0
210,1120,[],,0
210,1120,"[('creme brulee', 8, 20)]",trio of creme brulee,1
210,1120,[],we were more than stuffed at the end,0
210,1120,[],,0
210,1120,"[('oyster', 11, 17), ('oysters', 34, 41), ('caviar', 64, 70)]",the glazed oyster dish comes with oysters over a bed of ossetra caviar,3
210,1120,"[('oysters', 10, 17), ('leek', 34, 38), ('ceam sauce', 39, 49), ('caviar', 55, 61)]","while the oysters were ok in this leek ceam sauce, the caviar tasted amazing",4
210,1120,[],"light, rich, and just melts in your mouth",0
210,1120,"[('caviar', 38, 44), ('leek', 52, 56)]",i would order this dish again for the caviar in the leek sauce alone,2
210,1120,[],,0
210,1120,[],,0
210,1120,"[('dungeness crab salad', 0, 20)]",dungeness crab salad,1
210,1120,"[('oysters', 40, 47), ('salad', 54, 59)]","while i was not overly impressed by the oysters, this salad was the whole package",2
210,1120,"[('crab', 25, 29), ('crab', 114, 118), ('pieces', 124, 130), ('grapefruit', 134, 144)]","instead of fine chopping crab into small chunks that you might see in other salads, here you have large pieces of crab over pieces of grapefruit and avocado",4
210,1120,[],what a combination that was,0
210,1120,"[('crab', 38, 42), ('grapefruit', 52, 62)]",i think my new favorite way of eating crab now with grapefruit! the quinoa was ok as was the vinaigrette,2
210,1120,[],they gave a bit too mich quinoa,0
210,1120,[],"but hey, when is too much a bad thing p",0
210,1120,[],,0
210,1120,"[('white fish', 25, 35)]",branzini is our favorite white fish so this one was an easy selection for us,1
210,1120,"[('orange', 19, 25)]",oh and the saffron orange emulsion mixed with fennel puree yea it was that good,1
210,1120,[],"she does not like olives and im not a huge fan either, but the ones in this dish were not as sour or sharp as other olives i had",0
210,1120,[],,0
210,1120,[],,0
210,1120,[],scallops happen to be one of my favorite things to eat and gary danko does not disappoint,0
210,1120,"[('potatoes', 41, 49), ('roasted peppers', 51, 66), ('curry vinaigrette', 79, 96)]","two large perfectly seared scallops with potatoes, roasted peppers and a light curry vinaigrette makes this an easy",3
210,1120,[],everything just works in this dish,0
210,1120,[],,0
210,1120,"[('duck breast', 4, 15), ('duck hash', 26, 35), ('poached pears', 37, 50), ('garlic puree', 68, 80)]","the duck breast came with duck hash, poached pears, and a delicious garlic puree",4
210,1120,[],"while every individual compnent was excellent individually, i was not sure exactly how to tackle this dish",0
210,1120,[],too many complex tastes here! still the generous portion size is tough to beat,0
210,1120,[],,0
210,1120,"[('roasted quail', 4, 17), ('stuffed mushroom', 23, 39), ('foie gras', 44, 53)]",the roasted quail with stuffed mushroom and foie gras really hit the spot,3
210,1120,"[('sourdough bread', 36, 51), ('soft bread than', 83, 98), ('spread', 106, 112), ('foie gras', 116, 125), ('truffle corn bread', 152, 170), ('glazed apple', 176, 188)]","the resturant keeps you filled with sourdough bread and what better way to eat the soft bread than with a spread of foie gras oh yea, the pumpkin orzo, truffle corn bread, and glazed apple were nice, too lol",6
210,1120,[],what a dish,0
210,1120,[],+,0
210,1120,[],,0
210,1120,[],here i have to apologize,0
210,1120,[],im not a cheese person and good cheese is wasted on me,0
210,1120,[],,0
210,1120,[],,0
210,1120,"[('creme brulee', 15, 27)]",so the trio of creme brulee ended up being quite filling,1
210,1120,[],"vanilla, ginger, and burbon",0
210,1120,[],"highly recommend! overall,",0
210,1120,[],cheers!,0
220,1120,[],"gary danko is an amazing restaurant! i celebrated my boyfriend's birthday here while we were visiting san francisco, and we were fortunate enough to be seated in a private booth for just us two! each table has red roses on it too, which made it quite romantic! service was beyond impeccable",0
220,1120,[],"there were multiple individuals servicing our table, which made the dinner go very smoothly",0
220,1120,[],"they cleared our tables quickly, checked in on us multiple times, served us without any lag time, and refilled our waters without having to ask",0
220,1120,[],"i got the course menu , and my boyfriend got the course menu",0
220,1120,[],"they served us each our plates, but we just shared our meals family style",0
220,1120,"[('thai soup', 0, 9), ('amuse bouche', 10, 22), ('lobster', 28, 35)]","thai soup amuse bouche with lobster it was very hearty, light, and flavorful",3
220,1120,[],"i wish they would have listed this as part of their menu because it was amazing, even better than some of their menu items",0
220,1120,"[('shrimp', 18, 24), ('dungeness crab', 26, 40), ('spring vegetables', 42, 59), ('beech', 65, 70)]","risotto with rock shrimp, dungeness crab, spring vegetables, and beech mushrooms most risottos are unbearably heavy and rich, but this was not",4
220,1120,[],"it actually reminded me of a thicker congee, so it was comforting to eat",0
220,1120,"[('shrimp', 38, 44), ('crab', 49, 53)]","they were also very generous with the shrimp and crab, which i really appreciated",2
220,1120,"[('osetra caviar', 20, 33), ('white asparagus', 35, 50), ('oysters', 113, 120)]","glazed oysters with osetra caviar, white asparagus, leeks, and lettuce cream this was the perfect appetizer! the oysters were like little clouds in my mouth because it was just so fluffy and light",3
220,1120,"[('oysters', 38, 45)]","but if you are generally not a fan of oysters, i would not recommend it though because it does have a slight seafoody taste",1
220,1120,"[('maine lobster', 6, 19), ('potato puree', 25, 37), ('lobster', 82, 89), ('potato puree', 120, 132), ('mashed potato', 154, 167)]","roast maine lobster with potato puree, morel mushrooms, edamame, and tarragon the lobster was perfectly cooked, and the potato puree was a very flavorful mashed potato",5
220,1120,[],"i loved the broth that came with the plate! portion wise, this is a quite small plate, so just be aware if you are choosing this as an entree",0
220,1120,"[('coconut thai curry', 0, 18), ('shrimp', 24, 30), ('calamari', 32, 40), ('lobster', 42, 49), ('scallops', 51, 59), ('candied peanuts', 61, 76)]","coconut thai curry with shrimp, calamari, lobster, scallops, candied peanuts, and shiitake mushrooms omg",6
220,1120,[],this is a must order plate,0
220,1120,"[('white rice', 71, 81), ('rice', 141, 145), ('coconut thai curry', 165, 183), ('rice', 193, 197)]","it was the best dish of the night! you are initially served a plate of white rice, and one of the servers then places the seafood around the rice and then pours the coconut thai curry over the rice and seafood",4
220,1120,[],the flavor is so amazing that i honestly wanted another plate or even two! it is just so light and comforting,0
220,1120,[],all the seafood was perfectly cooked and melted in my mouth,0
220,1120,"[('pan seared scallops', 0, 19), ('english peamint puree', 25, 46), ('asparagus', 48, 57), ('fava beans', 59, 69), ('beech mushrooms scallops', 75, 99), ('fava beans', 152, 162)]","pan seared scallops with english peamint puree, asparagus, fava beans, and beech mushrooms scallops were so perfectly cooked! the description also says fava beans, but i think i had lentils with mine",6
